date,keyword,url,current_rank,previous_rank,rank_diff,rank_change_rate,current_distance,previous_distance,distance_diff,distance_change_rate,weeks_elapsed
2025-11-03,黒部市 仕事,https://jp.stanby.com/r_4087c7e9438775b6891427e0fc87c32b,5.0,5.0,0.0,0.0,2057,2103,-46,-2.19,0
2025-11-04,黒部市 仕事,https://jp.stanby.com/r_4087c7e9438775b6891427e0fc87c32b,5.0,5.0,0.0,0.0,2037,2057,-20,-0.97,0
2025-11-05,黒部市 仕事,https://jp.stanby.com/r_4087c7e9438775b6891427e0fc87c32b,5.0,5.0,0.0,0.0,3223,2037,1186,58.22,0
2025-11-06,黒部市 仕事,https://jp.stanby.com/r_4087c7e9438775b6891427e0fc87c32b,5.0,5.0,0.0,0.0,3296,3223,73,2.26,0
2025-11-07,黒部市 仕事,https://jp.stanby.com/r_4087c7e9438775b6891427e0fc87c32b,5.0,5.0,0.0,0.0,2077,3296,-1219,-36.98,0
2025-11-08,黒部市 仕事,https://jp.stanby.com/r_4087c7e9438775b6891427e0fc87c32b,6.0,5.0,1.0,20.0,2278,2077,201,9.68,0
2025-11-02,黒部市 正社員求人,https://jp.stanby.com/r_4fa63a79772ccf55afe872da189e2589,6.0,6.0,0.0,0.0,1840,1866,-26,-1.39,0
2025-11-03,黒部市 正社員求人,https://jp.stanby.com/r_4fa63a79772ccf55afe872da189e2589,6.0,6.0,0.0,0.0,1840,1840,0,0.0,0
2025-11-04,黒部市 正社員求人,https://jp.stanby.com/r_4fa63a79772ccf55afe872da189e2589,6.0,6.0,0.0,0.0,1840,1840,0,0.0,0
2025-11-05,黒部市 正社員求人,https://jp.stanby.com/r_4fa63a79772ccf55afe872da189e2589,6.0,6.0,0.0,0.0,1814,1840,-26,-1.41,0
2025-11-06,黒部市 正社員求人,https://jp.stanby.com/r_4fa63a79772ccf55afe872da189e2589,6.0,6.0,0.0,0.0,1840,1814,26,1.43,0
2025-11-07,黒部市 正社員求人,https://jp.stanby.com/r_4fa63a79772ccf55afe872da189e2589,6.0,6.0,0.0,0.0,1814,1840,-26,-1.41,0
2025-11-08,黒部市 正社員求人,https://jp.stanby.com/r_4fa63a79772ccf55afe872da189e2589,6.0,6.0,0.0,0.0,3034,1814,1220,67.25,0
2025-11-02,黒部市 求人,https://jp.stanby.com/r_4087c7e9438775b6891427e0fc87c32b,3.0,3.0,0.0,0.0,1272,1272,0,0.0,0
2025-11-03,黒部市 求人,https://jp.stanby.com/r_4087c7e9438775b6891427e0fc87c32b,3.0,3.0,0.0,0.0,1246,1272,-26,-2.04,0
2025-11-04,黒部市 求人,https://jp.stanby.com/r_4087c7e9438775b6891427e0fc87c32b,3.0,3.0,0.0,0.0,635,1246,-611,-49.04,0
2025-11-05,黒部市 求人,https://jp.stanby.com/r_4087c7e9438775b6891427e0fc87c32b,4.0,3.0,1.0,33.33,1862,635,1227,193.23,0
2025-11-06,黒部市 求人,https://jp.stanby.com/r_4087c7e9438775b6891427e0fc87c32b,4.0,4.0,0.0,0.0,1467,1862,-395,-21.21,0
2025-11-07,黒部市 求人,https://jp.stanby.com/r_4087c7e9438775b6891427e0fc87c32b,3.0,4.0,-1.0,-25.0,635,1467,-832,-56.71,0
2025-11-08,黒部市 求人,https://jp.stanby.com/r_4087c7e9438775b6891427e0fc87c32b,3.0,3.0,0.0,0.0,635,635,0,0.0,0
2025-11-02,黒部市 求人情報,https://jp.stanby.com/r_4087c7e9438775b6891427e0fc87c32b,7.0,6.0,1.0,16.67,2070,1863,207,11.11,0
2025-11-03,黒部市 求人情報,https://jp.stanby.com/r_4087c7e9438775b6891427e0fc87c32b,7.0,7.0,0.0,0.0,2485,2070,415,20.05,0
2025-11-04,黒部市 求人情報,https://jp.stanby.com/r_4087c7e9438775b6891427e0fc87c32b,7.0,7.0,0.0,0.0,2485,2485,0,0.0,0
2025-11-05,黒部市 求人情報,https://jp.stanby.com/r_4087c7e9438775b6891427e0fc87c32b,6.0,7.0,-1.0,-14.29,2915,2485,430,17.3,0
2025-11-06,黒部市 求人情報,https://jp.stanby.com/r_4087c7e9438775b6891427e0fc87c32b,6.0,6.0,0.0,0.0,3077,2915,162,5.56,0
2025-11-07,黒部市 求人情報,https://jp.stanby.com/r_4087c7e9438775b6891427e0fc87c32b,6.0,6.0,0.0,0.0,1869,3077,-1208,-39.26,0
2025-11-08,黒部市 求人情報,https://jp.stanby.com/r_4087c7e9438775b6891427e0fc87c32b,8.0,6.0,2.0,33.33,2680,1869,811,43.39,0
2025-11-02,龍ケ崎市 アルバイト,https://jp.stanby.com/r_8c50b569555a824d0841f4edc7c38fd7,6.0,7.0,-1.0,-14.29,1799,2096,-297,-14.17,0
2025-11-03,龍ケ崎市 アルバイト,https://jp.stanby.com/r_8c50b569555a824d0841f4edc7c38fd7,7.0,6.0,1.0,16.67,2122,1799,323,17.95,0
2025-11-04,龍ケ崎市 アルバイト,https://jp.stanby.com/r_8c50b569555a824d0841f4edc7c38fd7,7.0,7.0,0.0,0.0,2146,2122,24,1.13,0
2025-11-05,龍ケ崎市 アルバイト,https://jp.stanby.com/r_8c50b569555a824d0841f4edc7c38fd7,7.0,7.0,0.0,0.0,2240,2146,94,4.38,0
2025-11-06,龍ケ崎市 アルバイト,https://jp.stanby.com/r_8c50b569555a824d0841f4edc7c38fd7,6.0,7.0,-1.0,-14.29,1945,2240,-295,-13.17,0
2025-11-07,龍ケ崎市 アルバイト,https://jp.stanby.com/r_8c50b569555a824d0841f4edc7c38fd7,7.0,6.0,1.0,16.67,2150,1945,205,10.54,0
2025-11-08,龍ケ崎市 アルバイト,https://jp.stanby.com/r_8c50b569555a824d0841f4edc7c38fd7,7.0,7.0,0.0,0.0,2212,2150,62,2.88,0
2025-11-02,龍ケ崎市 バイト,https://jp.stanby.com/r_8c50b569555a824d0841f4edc7c38fd7,6.0,6.0,0.0,0.0,1945,3184,-1239,-38.91,0
2025-11-03,龍ケ崎市 バイト,https://jp.stanby.com/r_8c50b569555a824d0841f4edc7c38fd7,6.0,6.0,0.0,0.0,1921,1945,-24,-1.23,0
2025-11-04,龍ケ崎市 バイト,https://jp.stanby.com/r_8c50b569555a824d0841f4edc7c38fd7,6.0,6.0,0.0,0.0,1971,1921,50,2.6,0
2025-11-05,龍ケ崎市 バイト,https://jp.stanby.com/r_8c50b569555a824d0841f4edc7c38fd7,6.0,6.0,0.0,0.0,2039,1971,68,3.45,0
2025-11-06,龍ケ崎市 バイト,https://jp.stanby.com/r_8c50b569555a824d0841f4edc7c38fd7,6.0,6.0,0.0,0.0,1901,2039,-138,-6.77,0
2025-11-07,龍ケ崎市 バイト,https://jp.stanby.com/r_8c50b569555a824d0841f4edc7c38fd7,7.0,6.0,1.0,16.67,2150,1901,249,13.1,0
2025-11-08,龍ケ崎市 バイト,https://jp.stanby.com/r_8c50b569555a824d0841f4edc7c38fd7,6.0,7.0,-1.0,-14.29,1991,2150,-159,-7.4,0
2025-11-02,龍ケ崎市 パート,https://jp.stanby.com/r_8c50b569555a824d0841f4edc7c38fd7,5.0,5.0,0.0,0.0,1718,1732,-14,-0.81,0
2025-11-03,龍ケ崎市 パート,https://jp.stanby.com/r_8c50b569555a824d0841f4edc7c38fd7,5.0,5.0,0.0,0.0,1622,1718,-96,-5.59,0
2025-11-04,龍ケ崎市 パート,https://jp.stanby.com/r_8c50b569555a824d0841f4edc7c38fd7,5.0,5.0,0.0,0.0,1686,1622,64,3.95,0
2025-11-05,龍ケ崎市 パート,https://jp.stanby.com/r_8c50b569555a824d0841f4edc7c38fd7,5.0,5.0,0.0,0.0,2158,1686,472,28.0,0
2025-11-06,龍ケ崎市 パート,https://jp.stanby.com/r_8c50b569555a824d0841f4edc7c38fd7,5.0,5.0,0.0,0.0,1668,2158,-490,-22.71,0
2025-11-07,龍ケ崎市 パート,https://jp.stanby.com/r_8c50b569555a824d0841f4edc7c38fd7,5.0,5.0,0.0,0.0,1668,1668,0,0.0,0
2025-11-08,龍ケ崎市 パート,https://jp.stanby.com/r_8c50b569555a824d0841f4edc7c38fd7,5.0,5.0,0.0,0.0,2077,1668,409,24.52,0
2025-11-03,龍ケ崎市 仕事,https://jp.stanby.com/r_d3b344ae5313f1260f0c9ca0de0b353e,9.0,9.0,0.0,0.0,2925,2925,0,0.0,0
2025-11-04,龍ケ崎市 仕事,https://jp.stanby.com/r_d3b344ae5313f1260f0c9ca0de0b353e,10.0,9.0,1.0,11.11,3677,2925,752,25.71,0
2025-11-05,龍ケ崎市 仕事,https://jp.stanby.com/r_d3b344ae5313f1260f0c9ca0de0b353e,9.0,10.0,-1.0,-10.0,2925,3677,-752,-20.45,0
2025-11-06,龍ケ崎市 仕事,https://jp.stanby.com/r_d3b344ae5313f1260f0c9ca0de0b353e,9.0,9.0,0.0,0.0,2899,2925,-26,-0.89,0
2025-11-07,龍ケ崎市 仕事,https://jp.stanby.com/r_d3b344ae5313f1260f0c9ca0de0b353e,10.0,9.0,1.0,11.11,3735,2899,836,28.84,0
2025-11-08,龍ケ崎市 仕事,https://jp.stanby.com/r_d3b344ae5313f1260f0c9ca0de0b353e,10.0,10.0,0.0,0.0,3735,3735,0,0.0,0
2025-11-02,龍ケ崎市 求人,https://jp.stanby.com/r_8c50b569555a824d0841f4edc7c38fd7,14.0,12.0,2.0,16.67,4247,4163,84,2.02,0
2025-11-04,龍ケ崎市 求人,https://jp.stanby.com/r_8c50b569555a824d0841f4edc7c38fd7,13.0,14.0,-1.0,-7.14,4753,4247,506,11.91,0
2025-11-05,龍ケ崎市 求人,https://jp.stanby.com/r_8c50b569555a824d0841f4edc7c38fd7,14.0,13.0,1.0,7.69,4908,4753,155,3.26,0
2025-11-06,龍ケ崎市 求人,https://jp.stanby.com/r_8c50b569555a824d0841f4edc7c38fd7,11.0,14.0,-3.0,-21.43,3217,4908,-1691,-34.45,0
2025-11-07,龍ケ崎市 求人,https://jp.stanby.com/r_8c50b569555a824d0841f4edc7c38fd7,10.0,11.0,-1.0,-9.09,3042,3217,-175,-5.44,0
2025-11-08,龍ケ崎市 求人,https://jp.stanby.com/r_8c50b569555a824d0841f4edc7c38fd7,12.0,10.0,2.0,20.0,4546,3042,1504,49.44,0
2025-11-02,龍ケ崎市 求人情報,https://jp.stanby.com/r_c575cda5dcf11d3db3a26c52c2043e62,16.0,16.0,0.0,0.0,4649,5330,-681,-12.78,0
2025-11-03,龍ケ崎市 求人情報,https://jp.stanby.com/r_c575cda5dcf11d3db3a26c52c2043e62,16.0,16.0,0.0,0.0,5488,4649,839,18.05,0
2025-11-04,龍ケ崎市 求人情報,https://jp.stanby.com/r_c575cda5dcf11d3db3a26c52c2043e62,16.0,16.0,0.0,0.0,5488,5488,0,0.0,0
2025-11-05,龍ケ崎市 求人情報,https://jp.stanby.com/r_c575cda5dcf11d3db3a26c52c2043e62,16.0,16.0,0.0,0.0,5252,5488,-236,-4.3,0
2025-11-06,龍ケ崎市 求人情報,https://jp.stanby.com/r_c575cda5dcf11d3db3a26c52c2043e62,14.0,16.0,-2.0,-12.5,4223,5252,-1029,-19.59,0
2025-11-07,龍ケ崎市 求人情報,https://jp.stanby.com/r_c575cda5dcf11d3db3a26c52c2043e62,13.0,14.0,-1.0,-7.14,6320,4223,2097,49.66,0
2025-11-08,龍ケ崎市 求人情報,https://jp.stanby.com/r_c575cda5dcf11d3db3a26c52c2043e62,14.0,13.0,1.0,7.69,4948,6320,-1372,-21.71,0
2025-11-02,龍谷大学 アルバイト,https://jp.stanby.com/r_3cbd9858144c77002637795294307bfa,6.0,5.0,1.0,20.0,2501,1598,903,56.51,0
2025-11-03,龍谷大学 アルバイト,https://jp.stanby.com/r_3cbd9858144c77002637795294307bfa,5.0,6.0,-1.0,-16.67,2569,2501,68,2.72,0
2025-11-04,龍谷大学 アルバイト,https://jp.stanby.com/r_3cbd9858144c77002637795294307bfa,5.0,5.0,0.0,0.0,2280,2569,-289,-11.25,0
2025-11-05,龍谷大学 アルバイト,https://jp.stanby.com/r_3cbd9858144c77002637795294307bfa,4.0,5.0,-1.0,-20.0,2079,2280,-201,-8.82,0
2025-11-06,龍谷大学 アルバイト,https://jp.stanby.com/r_3cbd9858144c77002637795294307bfa,5.0,4.0,1.0,25.0,2280,2079,201,9.67,0
2025-11-07,龍谷大学 アルバイト,https://jp.stanby.com/r_3cbd9858144c77002637795294307bfa,5.0,5.0,0.0,0.0,2615,2280,335,14.69,0
2025-11-02,龍谷大学 バイト,https://jp.stanby.com/r_3cbd9858144c77002637795294307bfa,4.0,4.0,0.0,0.0,2207,2025,182,8.99,0
2025-11-03,龍谷大学 バイト,https://jp.stanby.com/r_3cbd9858144c77002637795294307bfa,4.0,4.0,0.0,0.0,2187,2207,-20,-0.91,0
2025-11-04,龍谷大学 バイト,https://jp.stanby.com/r_3cbd9858144c77002637795294307bfa,4.0,4.0,0.0,0.0,2187,2187,0,0.0,0
2025-11-05,龍谷大学 バイト,https://jp.stanby.com/r_3cbd9858144c77002637795294307bfa,4.0,4.0,0.0,0.0,2187,2187,0,0.0,0
2025-11-06,龍谷大学 バイト,https://jp.stanby.com/r_3cbd9858144c77002637795294307bfa,4.0,4.0,0.0,0.0,2187,2187,0,0.0,0
2025-11-07,龍谷大学 バイト,https://jp.stanby.com/r_3cbd9858144c77002637795294307bfa,4.0,4.0,0.0,0.0,2005,2187,-182,-8.32,0
2025-11-08,龍谷大学 バイト,https://jp.stanby.com/r_3cbd9858144c77002637795294307bfa,4.0,4.0,0.0,0.0,1556,2005,-449,-22.39,0
2025-11-02,龍谷大学 求人,https://jp.stanby.com/r_4ba8725e5354f4b79f0e5cd4b1cad106,6.0,6.0,0.0,0.0,1542,1472,70,4.76,0
2025-11-03,龍谷大学 求人,https://jp.stanby.com/r_4ba8725e5354f4b79f0e5cd4b1cad106,6.0,6.0,0.0,0.0,1542,1542,0,0.0,0
2025-11-04,龍谷大学 求人,https://jp.stanby.com/r_4ba8725e5354f4b79f0e5cd4b1cad106,6.0,6.0,0.0,0.0,1706,1542,164,10.64,0
2025-11-05,龍谷大学 求人,https://jp.stanby.com/r_4ba8725e5354f4b79f0e5cd4b1cad106,6.0,6.0,0.0,0.0,1472,1706,-234,-13.72,0
2025-11-06,龍谷大学 求人,https://jp.stanby.com/r_4ba8725e5354f4b79f0e5cd4b1cad106,6.0,6.0,0.0,0.0,1542,1472,70,4.76,0
2025-11-07,龍谷大学 求人,https://jp.stanby.com/r_4ba8725e5354f4b79f0e5cd4b1cad106,5.0,6.0,-1.0,-16.67,1341,1542,-201,-13.04,0
2025-11-08,龍谷大学 求人,https://jp.stanby.com/r_4ba8725e5354f4b79f0e5cd4b1cad106,6.0,5.0,1.0,20.0,1472,1341,131,9.77,0
2025-11-02,龍郷町 求人,https://jp.stanby.com/r_a15acbf7cde25342eae61940978698aa,3.0,3.0,0.0,0.0,1779,1344,435,32.37,0
2025-11-03,龍郷町 求人,https://jp.stanby.com/r_a15acbf7cde25342eae61940978698aa,3.0,3.0,0.0,0.0,1344,1779,-435,-24.45,0
2025-11-04,龍郷町 求人,https://jp.stanby.com/r_a15acbf7cde25342eae61940978698aa,3.0,3.0,0.0,0.0,1759,1344,415,30.88,0
2025-11-05,龍郷町 求人,https://jp.stanby.com/r_a15acbf7cde25342eae61940978698aa,3.0,3.0,0.0,0.0,1713,1759,-46,-2.62,0
2025-11-06,龍郷町 求人,https://jp.stanby.com/r_a15acbf7cde25342eae61940978698aa,3.0,3.0,0.0,0.0,1344,1713,-369,-21.54,0
2025-11-07,龍郷町 求人,https://jp.stanby.com/r_a15acbf7cde25342eae61940978698aa,3.0,3.0,0.0,0.0,1338,1344,-6,-0.45,0
2025-11-08,龍郷町 求人,https://jp.stanby.com/r_a15acbf7cde25342eae61940978698aa,3.0,3.0,0.0,0.0,1266,1338,-72,-5.38,0
